id,Airline Name,Gender,Customer Type,Age,Travel Date,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Overall Satisfaction Rating,Satisfaction Level
13558,Delta Air Lines,Female,Loyal Customer,50,20-11-2019,Personal Travel,Eco,106,5,2,5,3,3,4,4,2,2,5,2,1,2,2,0,0,3,neutral
56196,Vistara,Female,Loyal Customer,58,01-06-2003,Personal Travel,Eco,1400,2,4,2,5,3,5,5,2,2,2,2,5,2,4,0,7,3.21,neutral
122753,Lufthansa,Male,Loyal Customer,47,28-03-2014,Personal Travel,Eco,651,3,2,3,3,1,3,1,1,4,4,3,3,3,1,0,0,2.5,dissatisfied
54069,Qatar Airways,Female,Loyal Customer,21,01-02-2000,Business travel,Business,1416,2,2,2,2,4,4,4,4,5,1,3,3,2,4,0,0,3,neutral
111887,Qatar Airways,Male,disloyal Customer,16,07-06-2017,Business travel,Eco,628,3,3,3,3,1,3,3,1,4,1,4,1,3,1,21,14,2.43,dissatisfied
51319,Emirates,Female,Loyal Customer,50,26-09-2004,Business travel,Eco Plus,421,4,1,1,1,5,4,3,4,4,4,4,3,4,2,0,0,3.14,neutral
81834,Delta Air Lines,Female,Loyal Customer,12,16-05-2016,Personal Travel,Eco,1416,4,1,4,2,1,4,1,1,4,3,2,2,3,1,0,0,2.36,dissatisfied
37830,Cathay Pacific,Male,Loyal Customer,41,24-04-2012,Business travel,Eco,1065,5,4,4,4,5,5,5,5,5,1,5,2,4,5,5,0,4.21,satisfied
109749,Delta Air Lines,Female,Loyal Customer,58,22-09-2023,Business travel,Business,587,4,4,5,4,3,4,5,4,4,4,4,4,4,5,0,0,4.14,satisfied
112699,Delta Air Lines,Male,Loyal Customer,43,19-07-2012,Business travel,Business,697,3,3,3,3,2,5,4,4,4,4,4,3,4,4,10,0,3.57,neutral
59936,Lufthansa,Male,Loyal Customer,49,11-06-2004,Business travel,Business,1681,3,2,2,2,5,4,3,3,3,3,3,3,3,3,18,6,3,neutral
103763,Lufthansa,Male,Loyal Customer,57,13-06-2013,Business travel,Business,2259,2,2,4,2,4,5,5,5,5,4,5,3,5,3,7,4,3.86,satisfied
123097,Air France,Female,disloyal Customer,62,01-06-2010,Business travel,Eco,600,1,1,1,4,1,1,1,1,4,2,4,3,4,1,0,7,2.07,dissatisfied
93303,Vistara,Female,Loyal Customer,44,07-02-2017,Business travel,Business,1733,3,3,3,3,2,5,5,5,5,5,5,5,5,3,0,0,4.07,satisfied
37975,Emirates,Female,Loyal Customer,35,04-08-2017,Business travel,Business,1121,2,2,2,2,3,5,4,4,4,4,4,3,4,5,0,0,3.43,neutral
18539,British Airways,Male,Loyal Customer,39,20-09-2000,Business travel,Eco,192,4,4,5,4,4,4,4,4,1,1,3,4,2,4,0,0,3.43,neutral
17922,Delta Air Lines,Female,Loyal Customer,40,07-07-2015,Personal Travel,Eco,900,2,5,2,1,4,2,3,4,4,5,4,1,5,4,0,0,3.29,neutral
111002,Air India,Female,Loyal Customer,50,30-08-2016,Business travel,Business,2347,3,3,3,3,3,5,4,5,5,5,5,4,5,4,2,11,4.07,satisfied
97341,ANA All Nippon Airways,Female,Loyal Customer,29,20-04-2016,Business travel,Business,3831,3,4,4,4,3,3,3,3,2,4,4,1,3,3,0,0,3.14,neutral
111779,British Airways,Male,Loyal Customer,52,07-12-2020,Business travel,Business,1620,5,5,5,5,3,5,5,4,4,4,4,5,4,3,0,0,4.36,satisfied
7686,Air India,Female,Loyal Customer,34,11-06-2000,Business travel,Business,2499,1,1,1,1,5,2,2,4,4,4,4,4,4,4,0,0,2.93,dissatisfied
33695,Cathay Pacific,Male,Loyal Customer,19,17-12-2002,Business travel,Eco,899,3,2,2,2,3,3,1,3,4,1,4,4,3,3,0,10,2.71,dissatisfied
118438,Singapore Airlines,Female,disloyal Customer,22,30-10-2015,Business travel,Business,651,4,4,4,2,1,4,1,1,3,4,4,3,5,1,29,40,2.93,dissatisfied
100079,Qatar Airways,Female,Loyal Customer,36,23-09-2015,Business travel,Eco Plus,277,1,4,4,4,1,1,1,1,1,3,3,1,4,1,8,16,2.14,dissatisfied
17205,Indigo,Male,Loyal Customer,41,11-05-2015,Personal Travel,Eco,694,4,4,4,3,5,4,5,5,4,2,5,4,4,5,0,3,4.14,satisfied
39693,Delta Air Lines,Male,disloyal Customer,25,01-10-2023,Business travel,Eco,946,2,2,2,3,3,2,4,3,4,2,3,3,3,3,52,40,2.79,dissatisfied
86874,Qatar Airways,Female,Loyal Customer,44,16-10-2020,Business travel,Business,692,2,2,2,2,3,4,4,3,3,3,3,4,3,4,0,0,3,neutral
65859,Air France,Female,Loyal Customer,35,27-05-2004,Personal Travel,Eco,1389,4,5,4,3,2,4,5,2,4,5,4,5,4,2,15,0,3.79,neutral
119480,Air France,Female,Loyal Customer,30,20-09-2008,Business travel,Business,3232,4,4,4,4,5,5,5,5,3,2,5,5,5,5,24,9,4.36,satisfied
3336,Lufthansa,Male,Loyal Customer,44,20-03-2017,Business travel,Business,240,5,5,5,5,3,5,5,5,5,5,5,4,5,4,16,11,4.71,very satisfied
45636,Emirates,Male,Loyal Customer,44,24-10-2009,Personal Travel,Eco,313,5,5,5,4,5,2,2,5,5,4,4,2,4,2,161,162,3.86,satisfied
125529,Air France,Female,Loyal Customer,44,29-02-2020,Business travel,Business,226,0,0,0,3,5,5,4,4,4,4,4,4,4,5,11,19,3.29,neutral
61005,Air India,Female,Loyal Customer,23,22-03-2023,Business travel,Eco Plus,649,2,5,5,5,2,2,1,2,2,1,4,1,4,2,0,0,2.71,dissatisfied
118789,Delta Air Lines,Male,Loyal Customer,65,14-02-2018,Personal Travel,Eco,647,1,4,1,4,2,1,2,2,3,2,4,5,4,2,0,5,2.64,dissatisfied
80705,Lufthansa,Male,Loyal Customer,54,01-03-2011,Personal Travel,Eco,748,3,4,3,4,1,3,1,1,4,5,5,3,5,1,0,0,3.07,neutral
126668,Delta Air Lines,Female,Loyal Customer,42,10-11-2013,Business travel,Business,2276,2,3,3,3,1,1,2,2,2,2,2,2,2,3,4,0,2.14,dissatisfied
24007,British Airways,Female,disloyal Customer,34,23-10-2006,Business travel,Eco,427,3,0,3,1,5,3,3,5,3,1,3,5,3,5,8,19,3.07,neutral
36815,Air India,Female,Loyal Customer,18,09-12-2002,Personal Travel,Eco,2300,4,5,4,4,4,2,2,3,4,5,4,2,5,2,8,4,3.57,neutral
76001,Emirates,Male,Loyal Customer,50,22-07-2011,Business travel,Business,1822,0,0,0,2,5,5,4,2,2,2,2,3,2,5,0,0,2.43,dissatisfied
117327,Emirates,Female,Loyal Customer,62,15-05-2011,Personal Travel,Eco Plus,370,5,1,5,3,4,3,2,3,3,5,3,3,3,2,0,0,3.21,neutral
17521,Cathay Pacific,Male,Loyal Customer,17,22-07-2009,Personal Travel,Eco,341,3,4,3,5,2,3,2,2,3,3,5,5,4,2,0,0,3.29,neutral
53139,Emirates,Male,Loyal Customer,41,18-09-2013,Business travel,Business,2181,1,4,5,4,2,3,3,1,1,2,1,4,1,2,53,28,2.43,dissatisfied
119216,Cathay Pacific,Male,Loyal Customer,29,12-02-2022,Personal Travel,Eco,257,3,4,3,3,2,3,2,2,1,2,4,1,3,2,0,0,2.5,dissatisfied
79949,Emirates,Female,Loyal Customer,48,26-11-2017,Business travel,Eco,950,3,2,2,2,5,3,3,3,3,3,3,3,3,1,0,29,2.79,dissatisfied
124981,ANA All Nippon Airways,Male,disloyal Customer,37,21-09-2017,Business travel,Business,184,4,4,4,4,1,4,1,1,5,2,4,3,5,1,23,41,3.07,neutral
88814,Lufthansa,Female,Loyal Customer,57,13-06-2003,Business travel,Eco Plus,545,3,1,1,1,1,2,2,3,3,3,3,2,3,2,0,0,2.14,dissatisfied
113789,Air France,Male,Loyal Customer,53,06-08-2016,Business travel,Business,386,4,4,4,4,5,5,4,4,4,4,4,3,4,5,0,0,4.14,satisfied
116025,ANA All Nippon Airways,Female,Loyal Customer,27,25-04-2019,Personal Travel,Eco,417,2,3,2,3,4,2,4,4,4,2,3,1,4,4,32,27,3,neutral
13636,Lufthansa,Male,Loyal Customer,44,01-05-2010,Business travel,Eco Plus,1014,1,3,3,3,1,1,1,1,4,2,3,1,3,1,0,0,2,dissatisfied
39104,Emirates,Male,Loyal Customer,23,18-06-2008,Personal Travel,Business,252,5,5,5,3,2,5,2,2,4,4,1,2,1,2,0,0,3.07,neutral
58427,Vistara,Female,Loyal Customer,39,03-05-2006,Business travel,Eco,333,5,4,4,4,5,5,5,5,3,2,1,1,5,5,0,0,3.86,satisfied
22965,Air India,Male,Loyal Customer,31,13-10-2000,Business travel,Business,528,2,2,2,2,2,1,2,2,2,1,3,3,3,2,0,0,2.07,dissatisfied
77083,Air India,Female,Loyal Customer,40,11-01-2023,Personal Travel,Eco,991,4,5,4,2,2,4,2,2,5,5,5,3,5,2,0,0,3.57,neutral
115368,Lufthansa,Male,disloyal Customer,20,05-05-2012,Business travel,Eco,342,4,0,4,3,3,4,3,3,3,5,5,4,5,3,0,0,3.5,neutral
95790,Qatar Airways,Male,Loyal Customer,47,20-09-2000,Personal Travel,Eco,181,3,5,3,3,5,3,1,5,5,4,5,3,5,5,9,0,3.93,satisfied
60382,Emirates,Female,disloyal Customer,22,16-09-2002,Business travel,Eco,704,2,2,2,3,4,2,4,4,3,4,5,5,5,4,0,0,3.5,neutral
47846,Qatar Airways,Female,Loyal Customer,35,18-03-2007,Business travel,Business,1848,1,4,4,4,3,4,4,1,1,1,1,2,1,2,6,2,2.36,dissatisfied
25850,Cathay Pacific,Male,disloyal Customer,38,08-11-2017,Business travel,Eco,484,1,0,1,1,3,1,5,3,1,5,3,4,4,3,0,0,2.5,dissatisfied
43190,Indigo,Male,Loyal Customer,24,22-10-2023,Business travel,Business,3073,1,1,1,1,5,5,5,5,3,2,4,3,3,5,0,0,3.14,neutral
117891,Singapore Airlines,Male,Loyal Customer,57,10-04-2018,Business travel,Business,3477,5,5,5,5,2,4,4,2,2,2,2,5,2,4,0,0,3.5,neutral
65925,Qatar Airways,Male,Loyal Customer,59,18-03-2020,Personal Travel,Eco,569,3,2,3,3,3,3,3,3,3,5,3,3,4,3,0,1,3.14,neutral
85445,Emirates,Female,Loyal Customer,57,14-10-2022,Business travel,Business,3898,5,5,5,5,3,4,4,4,4,4,4,4,4,5,5,0,4.29,satisfied
54335,Lufthansa,Female,Loyal Customer,61,27-01-2002,Personal Travel,Eco,1597,2,4,2,4,3,5,4,2,2,2,1,5,2,3,0,0,2.93,dissatisfied
59427,Qatar Airways,Female,Loyal Customer,55,26-01-2005,Business travel,Business,2338,4,4,4,4,3,5,4,4,4,4,4,4,4,5,10,0,4.07,satisfied
68885,British Airways,Male,disloyal Customer,62,06-05-2013,Business travel,Business,936,1,1,1,1,3,1,5,3,3,2,5,4,5,3,0,0,2.71,dissatisfied
82191,Air France,Female,Loyal Customer,26,03-06-2020,Business travel,Business,1927,2,5,2,5,2,2,2,2,2,2,1,2,2,2,19,19,2.36,dissatisfied
20314,Indigo,Male,Loyal Customer,34,12-01-2014,Personal Travel,Eco,900,4,5,4,4,3,4,3,3,3,5,2,4,3,3,0,0,3.57,neutral
17444,Cathay Pacific,Female,Loyal Customer,43,13-06-2014,Personal Travel,Eco,376,5,5,5,1,4,5,5,5,5,5,3,4,5,5,0,0,4.43,satisfied
114981,ANA All Nippon Airways,Female,Loyal Customer,56,23-06-2005,Business travel,Business,2370,2,2,3,2,5,5,5,5,5,5,5,3,5,4,3,,4,satisfied
99319,Qatar Airways,Male,Loyal Customer,38,14-01-2021,Business travel,Business,448,2,2,2,2,5,4,3,2,2,1,2,1,2,2,123,115,2.29,dissatisfied
98522,Cathay Pacific,Female,Loyal Customer,66,21-09-2012,Personal Travel,Eco,402,3,4,4,1,5,5,4,1,1,4,1,3,1,5,0,0,3,neutral
82544,Delta Air Lines,Male,Loyal Customer,22,21-03-2011,Personal Travel,Eco,629,3,2,3,3,4,3,1,4,4,3,4,2,4,4,0,0,3.14,neutral
89881,ANA All Nippon Airways,Male,Loyal Customer,22,18-06-2022,Business travel,Eco,1487,3,1,1,1,3,3,4,3,4,2,4,4,4,3,0,0,2.86,dissatisfied
19530,Delta Air Lines,Female,Loyal Customer,49,13-03-2021,Business travel,Business,173,4,4,1,4,3,4,2,5,5,5,4,3,5,1,0,5,3.57,neutral
118387,Vistara,Female,Loyal Customer,49,16-07-2013,Business travel,Business,1705,1,1,5,1,2,5,5,4,4,4,4,3,4,4,1,0,3.36,neutral
1687,Lufthansa,Female,Loyal Customer,55,05-07-2021,Business travel,Business,2541,1,0,0,4,5,3,4,5,5,0,5,4,5,2,0,3,3.07,neutral
11715,Delta Air Lines,Male,Loyal Customer,58,14-08-2006,Business travel,Business,1746,5,1,5,5,2,4,5,4,4,4,4,4,4,3,0,0,3.86,satisfied
57143,Air France,Female,disloyal Customer,36,02-12-2004,Business travel,Business,1222,2,1,1,1,3,1,3,3,5,2,4,3,5,3,37,41,2.64,dissatisfied
129018,Qatar Airways,Female,disloyal Customer,41,16-12-2009,Business travel,Eco,876,3,3,3,4,3,3,3,3,2,4,4,3,3,3,39,0,3.14,neutral
17307,Singapore Airlines,Male,disloyal Customer,61,27-09-2023,Business travel,Eco,403,3,4,3,3,2,3,3,2,3,3,3,2,3,2,0,0,2.79,dissatisfied
114713,Cathay Pacific,Female,Loyal Customer,55,10-10-2017,Business travel,Business,404,3,3,3,3,4,5,5,3,3,3,3,3,3,5,36,36,3.5,neutral
111514,Delta Air Lines,Male,Loyal Customer,18,03-10-2015,Personal Travel,Eco,391,3,4,3,3,5,3,5,5,4,3,5,3,4,5,0,0,3.93,satisfied
90219,Lufthansa,Female,Loyal Customer,67,27-05-2021,Personal Travel,Eco,957,2,1,2,3,3,4,4,1,1,2,1,3,1,1,0,0,2.07,dissatisfied
98906,Delta Air Lines,Male,disloyal Customer,28,14-07-2004,Business travel,Business,543,0,0,0,1,1,0,1,1,5,3,5,3,5,1,14,7,1.86,very dissatisfied
82088,Cathay Pacific,Female,disloyal Customer,25,25-05-2019,Business travel,Eco,1276,3,3,3,2,2,3,2,2,4,1,2,3,3,2,68,59,2.5,dissatisfied
38206,Emirates,Female,disloyal Customer,35,18-03-2018,Business travel,Eco Plus,1237,3,3,3,4,2,3,2,2,3,2,2,5,3,2,0,0,2.79,dissatisfied
61534,Delta Air Lines,Female,Loyal Customer,48,03-02-2013,Personal Travel,Eco,2419,4,4,4,3,5,3,4,2,2,4,2,1,2,4,11,7,3.14,neutral
38927,Emirates,Female,Loyal Customer,42,01-05-2012,Business travel,Eco,298,4,3,4,4,4,5,5,4,4,4,4,2,4,3,0,0,3.86,satisfied
128458,Indigo,Female,Loyal Customer,39,11-11-2014,Personal Travel,Eco,370,2,4,2,4,4,2,4,4,2,4,3,2,5,4,0,0,3.29,neutral
112274,Air India,Male,disloyal Customer,21,27-06-2002,Business travel,Eco,1272,1,1,1,3,1,1,2,1,4,1,3,1,4,1,0,0,1.79,very dissatisfied
110481,Lufthansa,Male,Loyal Customer,50,19-02-2013,Personal Travel,Eco,663,1,2,1,2,2,1,3,2,3,4,1,4,3,2,0,0,2.21,dissatisfied
68180,British Airways,Male,Loyal Customer,25,23-01-2002,Personal Travel,Eco,603,2,5,2,5,4,2,4,4,5,5,4,3,4,4,1,0,3.79,neutral
128819,British Airways,Male,disloyal Customer,46,03-09-2022,Business travel,Business,2475,1,0,0,3,1,4,4,4,4,5,4,4,5,4,0,6,3.07,neutral
129074,Cathay Pacific,Female,Loyal Customer,28,19-03-2020,Personal Travel,Business,2342,3,4,3,3,3,3,3,1,3,5,5,3,3,3,0,0,3.21,neutral
18165,Air France,Female,Loyal Customer,17,07-11-2004,Personal Travel,Eco,430,1,5,1,5,5,1,5,5,5,5,5,4,5,5,0,0,4.07,satisfied
118702,Cathay Pacific,Male,Loyal Customer,8,02-09-2011,Personal Travel,Eco,646,3,4,3,2,1,3,1,1,3,2,5,2,2,1,21,34,2.36,dissatisfied
38290,Singapore Airlines,Female,Loyal Customer,32,02-08-2020,Personal Travel,Eco Plus,1173,2,5,2,3,3,2,3,3,4,4,4,3,4,3,57,58,3.21,neutral
24611,British Airways,Male,Loyal Customer,34,30-08-2020,Business travel,Business,3661,2,2,2,2,5,4,5,4,4,4,4,3,4,1,28,82,3.29,neutral
122542,British Airways,Female,Loyal Customer,33,08-04-2012,Business travel,Business,2396,2,2,2,2,2,4,5,5,5,5,5,3,5,3,27,25,3.57,neutral
120299,Emirates,Male,disloyal Customer,34,03-08-2011,Business travel,Business,268,3,4,4,4,3,4,3,3,4,2,5,4,5,3,0,0,3.64,neutral
89329,British Airways,Female,Loyal Customer,44,01-12-2004,Business travel,Business,1587,5,5,5,5,5,3,4,4,4,4,4,3,4,3,7,0,4.14,satisfied
48471,Singapore Airlines,Male,Loyal Customer,36,30-04-2022,Business travel,Eco,819,2,1,1,1,2,2,2,2,3,3,4,3,4,2,0,0,2.29,dissatisfied
56140,Indigo,Female,Loyal Customer,32,11-04-2003,Business travel,Business,1400,4,4,4,4,5,5,5,5,3,4,5,3,4,5,13,0,4.29,satisfied
25571,Vistara,Male,Loyal Customer,28,23-03-2005,Business travel,Business,2840,2,4,4,4,2,2,2,2,4,2,3,3,4,2,14,17,2.86,dissatisfied
88992,Delta Air Lines,Male,Loyal Customer,54,07-08-2010,Business travel,Business,3192,3,3,3,3,2,5,5,2,2,2,2,5,2,5,5,0,3.14,neutral
77021,Cathay Pacific,Female,disloyal Customer,25,15-08-2014,Business travel,Business,368,3,0,3,2,2,3,2,2,4,5,5,5,4,2,0,0,3,neutral
75902,Vistara,Female,Loyal Customer,26,15-12-2002,Business travel,Business,603,3,3,3,3,5,4,5,5,4,3,4,3,1,5,0,0,3.64,neutral
67933,Singapore Airlines,Female,Loyal Customer,65,07-09-2012,Personal Travel,Eco,1464,1,4,2,3,3,3,5,2,2,2,2,5,2,5,0,0,2.93,dissatisfied
95338,Air France,Male,Loyal Customer,60,19-05-2013,Personal Travel,Eco,239,1,5,1,2,5,1,5,5,2,1,1,3,5,5,47,54,3,neutral
116077,Vistara,Female,Loyal Customer,38,25-09-2020,Personal Travel,Eco,447,1,5,1,2,5,1,5,5,3,2,5,3,3,5,10,3,3.29,neutral
46957,Qatar Airways,Male,Loyal Customer,67,09-07-2011,Personal Travel,Eco,959,2,4,2,4,3,2,3,3,5,4,4,4,4,3,1,0,3.36,neutral
57405,Indigo,Female,Loyal Customer,47,29-11-2017,Business travel,Business,455,4,4,4,4,3,4,4,5,5,5,5,5,5,5,0,16,4.43,satisfied
113165,Delta Air Lines,Male,Loyal Customer,44,25-01-2001,Business travel,Business,1558,2,2,2,2,3,5,4,4,4,4,4,5,4,4,1,1,3.5,neutral
34826,Singapore Airlines,Male,Loyal Customer,38,12-02-2006,Business travel,Eco Plus,301,5,3,3,3,5,5,5,5,5,5,3,1,3,5,0,0,4,satisfied
64976,Qatar Airways,Male,Loyal Customer,24,01-08-2022,Business travel,Business,469,1,1,4,1,1,1,1,1,4,2,2,2,1,1,22,18,1.64,very dissatisfied
74297,British Airways,Female,Loyal Customer,60,25-02-2019,Business travel,Business,2288,5,5,5,5,5,4,4,5,5,5,5,3,5,3,44,14,4.57,very satisfied
32621,British Airways,Female,Loyal Customer,32,26-10-2010,Business travel,Eco,101,2,4,4,4,2,3,2,2,4,2,4,1,3,2,0,0,2.79,dissatisfied
13962,Vistara,Female,Loyal Customer,9,23-04-2001,Personal Travel,Eco,153,2,5,2,3,2,2,2,2,4,4,5,5,5,2,0,0,3.21,neutral
85910,Indigo,Male,Loyal Customer,59,08-03-2011,Business travel,Business,761,3,3,3,3,2,4,5,4,4,4,4,5,4,3,0,0,3.64,neutral
103731,Air India,Female,Loyal Customer,35,27-08-2009,Personal Travel,Eco,251,3,5,3,4,5,3,5,5,5,2,3,1,4,5,2,0,3.79,neutral
59893,Air India,Female,Loyal Customer,60,11-03-2015,Business travel,Business,2685,2,2,3,2,5,5,4,4,4,4,4,5,4,5,3,0,3.79,neutral
33411,British Airways,Female,Loyal Customer,37,05-11-2003,Business travel,Business,2556,1,1,2,1,3,3,1,4,4,4,4,2,4,3,32,23,2.64,dissatisfied
45766,Air India,Female,Loyal Customer,35,11-06-2017,Business travel,Business,3983,4,4,4,4,2,2,3,5,5,5,5,3,5,1,0,10,3.71,neutral
36917,Qatar Airways,Male,Loyal Customer,65,09-09-2021,Business travel,Business,340,3,3,3,3,2,5,5,4,4,4,4,5,4,3,0,0,3.71,neutral
117200,Indigo,Female,Loyal Customer,37,14-08-2001,Personal Travel,Eco,651,1,1,2,2,4,2,4,4,1,1,2,3,2,4,26,8,2.36,dissatisfied
115091,Indigo,Female,disloyal Customer,21,16-10-2006,Business travel,Business,337,5,0,4,2,4,4,4,4,4,3,5,4,5,4,37,32,3.71,neutral
28803,Air India,Male,Loyal Customer,22,02-08-2011,Business travel,Business,954,1,1,1,1,5,5,5,5,4,1,5,5,5,5,3,0,3.5,neutral
119787,ANA All Nippon Airways,Male,disloyal Customer,22,07-07-2008,Business travel,Eco,936,2,2,2,3,3,2,3,3,1,2,3,1,4,3,0,27,2.43,dissatisfied
88115,Air India,Male,disloyal Customer,20,22-02-2012,Business travel,Eco,240,5,0,5,2,2,5,2,2,5,3,4,4,5,2,0,0,3.29,neutral
95143,Air India,Male,Loyal Customer,40,16-09-2003,Personal Travel,Eco,148,5,1,0,3,5,0,5,5,4,1,2,3,2,5,10,0,2.93,dissatisfied
18185,Air France,Female,Loyal Customer,42,07-04-2000,Business travel,Eco,235,2,2,2,2,4,3,4,2,2,2,2,4,2,1,0,8,2.43,dissatisfied
99046,Indigo,Male,Loyal Customer,52,24-11-2009,Business travel,Business,419,2,2,2,2,5,3,3,2,2,2,2,1,2,1,29,18,2.21,dissatisfied
41797,Air India,Male,disloyal Customer,38,13-06-2010,Business travel,Eco,489,1,0,1,4,1,1,1,1,2,2,1,5,1,1,0,0,1.57,very dissatisfied
103030,ANA All Nippon Airways,Female,Loyal Customer,58,02-08-2008,Business travel,Eco,687,3,4,4,4,1,3,3,4,4,3,4,4,4,2,92,103,3.36,neutral
38985,British Airways,Female,Loyal Customer,33,16-04-2002,Business travel,Business,406,2,4,4,4,3,3,4,2,2,2,2,1,2,4,31,18,2.79,dissatisfied
82589,Indigo,Male,Loyal Customer,17,25-12-2009,Business travel,Business,528,1,5,5,5,1,1,1,1,4,3,3,1,3,1,0,0,2.5,dissatisfied
115668,Vistara,Male,disloyal Customer,25,17-01-2009,Business travel,Eco,372,4,1,3,3,5,3,5,5,4,3,4,1,3,5,0,0,3.5,neutral
33461,Emirates,Female,disloyal Customer,16,19-05-2018,Business travel,Eco,1425,3,3,3,3,3,1,1,1,4,4,4,1,1,1,0,30,2.36,dissatisfied
91916,Indigo,Female,Loyal Customer,56,31-05-2006,Business travel,Business,2586,3,4,4,4,3,2,4,3,3,3,3,4,3,2,29,18,3.21,neutral
103285,Indigo,Male,Loyal Customer,28,15-04-2008,Business travel,Business,2405,4,4,4,4,4,4,4,4,3,1,3,3,4,4,30,35,3.57,neutral
29952,Singapore Airlines,Male,disloyal Customer,62,11-06-2015,Business travel,Eco,95,2,3,2,3,2,2,2,2,1,5,5,4,5,2,0,0,2.86,dissatisfied
15498,Emirates,Female,Loyal Customer,12,08-08-2005,Personal Travel,Eco,331,3,5,3,1,5,3,5,5,4,1,3,1,4,5,83,76,3.43,neutral
43372,Singapore Airlines,Female,Loyal Customer,69,01-02-2013,Personal Travel,Eco,531,1,4,1,1,3,4,4,1,1,1,1,4,1,3,0,0,2.14,dissatisfied
112774,Lufthansa,Male,Loyal Customer,64,11-12-2008,Personal Travel,Eco,590,3,5,3,4,3,3,3,3,3,5,4,5,2,3,15,16,3.5,neutral
57964,Emirates,Female,Loyal Customer,40,24-02-2006,Personal Travel,Eco,1911,3,5,4,1,5,4,5,5,5,2,3,5,5,5,6,21,4.07,satisfied
111151,ANA All Nippon Airways,Female,Loyal Customer,19,03-02-2018,Personal Travel,Eco,1050,1,5,1,1,5,1,5,5,4,5,5,3,4,5,0,0,3.57,neutral
31484,Qatar Airways,Female,Loyal Customer,56,18-01-2005,Business travel,Business,2842,3,3,3,3,4,1,5,4,4,4,4,2,4,3,9,7,3.36,neutral
114367,Delta Air Lines,Male,Loyal Customer,59,04-03-2021,Business travel,Business,1696,1,1,1,1,5,5,5,4,4,4,4,5,4,4,0,0,3.43,neutral
53109,Singapore Airlines,Female,Loyal Customer,26,29-05-2010,Business travel,Eco,2065,5,4,4,4,5,5,5,5,1,5,4,5,5,5,0,0,4.43,satisfied
104207,Indigo,Female,Loyal Customer,40,23-06-2022,Business travel,Business,680,4,4,4,4,3,5,5,4,4,4,4,3,4,3,0,0,3.93,satisfied
111454,Air France,Female,Loyal Customer,66,23-06-2014,Personal Travel,Eco,1024,5,5,5,5,5,1,1,4,3,5,4,1,3,1,194,190,3.43,neutral
33294,Lufthansa,Male,Loyal Customer,52,26-10-2019,Personal Travel,Eco Plus,102,4,5,4,1,1,4,1,1,4,4,5,4,5,1,0,0,3.14,neutral
3219,British Airways,Male,Loyal Customer,11,16-04-2023,Business travel,Business,2323,1,0,0,4,1,0,1,1,3,1,3,2,4,1,0,3,1.57,very dissatisfied
103683,Lufthansa,Female,Loyal Customer,47,25-07-2014,Business travel,Business,405,1,1,1,1,5,4,4,5,5,5,5,4,5,4,38,23,3.57,neutral
74547,Qatar Airways,Female,Loyal Customer,55,25-04-2014,Business travel,Business,1431,5,5,5,5,4,4,4,4,4,4,4,4,4,4,24,12,4.29,satisfied
64077,Indigo,Female,Loyal Customer,34,03-02-2021,Personal Travel,Eco,919,3,4,3,3,3,3,3,3,5,4,4,3,4,3,54,61,3.43,neutral
52395,ANA All Nippon Airways,Female,Loyal Customer,31,12-12-2011,Personal Travel,Eco,261,3,5,3,4,1,3,1,1,3,3,4,4,4,1,0,0,2.86,dissatisfied
55824,Vistara,Male,Loyal Customer,37,01-10-2013,Business travel,Business,1416,1,1,1,1,5,4,5,4,4,5,4,5,4,3,0,0,3.36,neutral
156,Qatar Airways,Female,disloyal Customer,49,24-06-2001,Business travel,Business,227,2,2,2,3,3,2,5,3,1,5,4,2,3,3,4,9,2.86,dissatisfied
68653,Qatar Airways,Male,Loyal Customer,42,15-11-2005,Business travel,Business,237,3,3,3,3,3,4,5,5,5,5,5,3,5,5,0,2,4.07,satisfied
33551,Delta Air Lines,Male,disloyal Customer,22,12-05-2003,Business travel,Eco,399,5,1,5,3,4,1,4,4,1,2,4,2,5,4,0,8,3.21,neutral
95326,ANA All Nippon Airways,Male,Loyal Customer,25,09-05-2023,Personal Travel,Eco,293,2,5,2,3,2,2,2,2,3,5,5,3,5,2,33,34,3.07,neutral
68861,Lufthansa,Female,disloyal Customer,37,04-10-2004,Business travel,Business,936,4,4,4,4,4,4,2,4,4,5,5,5,5,4,25,11,4.14,satisfied
76188,Air India,Male,Loyal Customer,31,08-07-2021,Business travel,Business,2422,4,4,4,4,5,5,5,5,5,4,5,4,4,5,0,0,4.5,very satisfied
88771,Singapore Airlines,Male,Loyal Customer,51,20-09-2012,Business travel,Business,2768,4,4,4,4,5,5,4,3,3,3,3,4,3,4,2,0,3.79,neutral
9129,Indigo,Male,Loyal Customer,57,27-06-2014,Personal Travel,Eco,765,1,4,1,3,2,1,2,2,5,4,5,4,5,2,0,0,2.93,dissatisfied
104080,Delta Air Lines,Male,Loyal Customer,32,03-07-2014,Personal Travel,Eco,359,4,4,4,3,4,4,4,4,5,4,5,4,5,4,0,0,4.14,satisfied
